Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
75ZuvBPHrTw,How to Build a Slack Chatbot in 5 Minutes (No Code + Emoji Reaction Triggers),2025-06-09,Long Form,9M35S,575,3208,21,2
E5VZYeMlPH0,How to Start an AI Agency in 10 Steps,2025-05-28,Long Form,12M50S,770,3765,134,6
6DrWonwpme4,Extract and Process User Data from Botpress Chat,2025-05-28,Short,1M,60,2201,29,2
E8QLEaXpxnc,Add Event Tracking to a Botpress Bot,2025-05-26,Short,1M,60,1608,13,1
sTrjLZMEiOE,The 4 Types of Botpress Variables #botpress #artificialintelligence,2025-05-26,Short,1M,60,140,2,0
J4wanZwjqFg,How to Build a ChatGPT-Like Chatbot in Streamlit,2025-05-20,Long Form,18M59S,1139,3787,41,6
afZCpkWHZsI,How to Translate the Botpress Webchat UI,2025-05-16,Long Form,1M11S,71,580,5,2
dDGY_wHFt3s,How to Send Custom Events from a Website to Webchat,2025-05-16,Long Form,1M7S,67,604,12,1
s5lWfx7QRvc,How to Build an SMS Chatbot in Under 10 Minutes,2025-05-09,Long Form,9M50S,590,2192,36,0
4je2_HMCXU0,How to Build an AI Chatbot in React,2025-05-09,Long Form,6M23S,383,4616,64,6
