Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
Zgn4K73RCnI,Tasting crazy meat snacks,2024-04-30,Livestream,56M5S,3365,40501,624,31
3bAKdq4DeSY,I Cooked the World’s RAREST Foods,2024-04-28,Long Form,21M41S,1301,4005907,84189,3925
t6b4kl2jn5s,Thor’s hammer cooked in fire salt…,2024-04-28,Short,1M,60,31127554,1534095,4549
5o9tKN4r8D8,The World's Biggest Salmon Chip…,2024-04-27,Short,59S,59,5347240,356425,1026
u79myUBKyjA,Day in the life at a beef jerky factory,2024-04-25,Short,58S,58,1452125,94809,316
qioeMa179ew,I Challenged Costco’s Hot Dog in Their PARKING LOT,2024-04-21,Long Form,8M3S,483,248005,7922,304
XUP2UX-Ghsg,Flying with frozen meat...,2024-04-19,Short,45S,45,6293232,412931,765
M_JqFsNhHdo,"If I lose, I go VEGAN…",2024-04-14,Long Form,14M57S,897,1451841,25909,919
vGDWdPipx6g,Cheap Wagyu A5 vs Expensive Grass-fed,2024-04-10,Short,30S,30,5570724,304722,703
Qf0bKgn5zvg,Cooking for Friends (Fantasy Football Edition),2024-04-02,Short,53S,53,5670606,349836,889
kBF-QMtCdsY,Peking Brisket,2024-04-01,Short,49S,49,1056601,70834,255
dKix7ZYiZeg,The BIGGEST Steak Battle in YouTube History,2024-03-31,Long Form,14M6S,846,8298329,158609,3482
Wz8uAsobFD8,I Exposed the Biggest Scam in BBQ,2024-03-24,Long Form,9M36S,576,602854,13741,803
KbXElPzIW7g,Tomahawk Biggie Mac @albert_cancook,2024-03-18,Short,31S,31,7644383,436594,1200
BxqTHHAAmkQ,The most important meeting of my life…,2024-03-12,Short,1M,60,2230132,158334,420
ZOOV_xcvRkU,I Made the World’s Most Expensive Slim Jim,2024-03-10,Long Form,14M13S,853,1233279,21224,922
8Wofo0Pyt4o,Crème Brûlée Pork Belly Burnt Ends,2024-03-04,Short,46S,46,9342786,383693,1841
whs9OexwT5o,“Well Done” Wagyu A5 😳,2024-02-29,Short,36S,36,5175482,293441,1715
MO1u9sjNlio,What should I call this?,2024-02-28,Short,9S,9,2135685,82627,3054
p0nwjMREcTs,A special batch of jerky…,2024-02-25,Short,26S,26,3634713,168251,1137
NGrLLf_QMGc,Deep Fried Pork Belly Accordion,2024-02-22,Short,22S,22,2152547,119909,540
reUbPP1a0_c,30 Day Dry Aged Buffalo Brisket,2024-02-20,Short,53S,53,7014838,457874,580
kI_ajjPJcOs,"🔴LIVE: Food Taste Test, win FREE JERKY",2024-02-20,Livestream,40M33S,2433,36492,460,29
AQJFGq1DEfY,I caught her cheating on Valentine's Day...,2024-02-14,Short,45S,45,23540040,1179671,6273
6FSe1NIkYnM,🔴LIVE: Tiger Shrimp Cocktail (25% Off Jerky),2024-02-14,Livestream,42M27S,2547,25417,455,52
KxM-5_FqIBM,This was actually raw...,2024-02-13,Short,28S,28,3347799,175050,1642
PEbdJgWoZ8w,Impress your valentine with…,2024-02-11,Short,29S,29,5899408,408590,1418
kdne9img7XI,🔴 LIVE: STUFFING MEAT STICKS LIVE,2024-02-09,Livestream,59M44S,3584,16454,674,37
seEcFZGgtek,Crispy Skin Buffalo Chicken Dip,2024-02-08,Short,45S,45,5668925,371384,946
LZwkkuEedDM,World's biggest corn dog… meat sticks live at maxjerky.com!,2024-02-06,Short,22S,22,7256683,173272,1103
LhcdE6mJWX4,She asked me to catch a fish...,2024-02-04,Short,26S,26,1715501,91201,537
O4ho8IOpmas,Mango Habanero Pork Belly Twists,2024-02-01,Short,24S,24,1386186,82832,244
3eGqirz2P7Y,Best “juicy” comment wins...,2024-01-25,Short,9S,9,2855905,120644,4992
0_SdRI7NdMw,Homemade Wagyu A5,2024-01-24,Short,36S,36,3571563,223254,707
xzo5d2QjRRc,I Gave Brisket Artificial Marbling THEN Dry Aged It,2024-01-17,Long Form,13M55S,835,487816,14008,365
5HYPRF8ZPqQ,Cooking a Prime Rib in 10lb of MSG,2024-01-12,Short,54S,54,7544597,492731,3536
T33JUBAig3c,NYE King Crab Round 2,2024-01-08,Short,1M,60,15663499,848335,3613
n_-5Tob_EJQ,24k Gold Dry Aged Ribeye,2023-12-31,Short,47S,47,1650665,100647,553
2G95bGSX10U,"I Cooked Death Row Inmate Last Meals (60,000+ calories)",2023-12-28,Long Form,16M59S,1019,2131412,47511,1287
Wg3-dP4UGcE,My Brothers Industrial Bakery,2023-12-27,Short,54S,54,4291960,289394,661
IrUoDqZ2lCM,25% off jerky! Code: HOLIDAY25,2023-12-21,Livestream,38M30S,2310,22110,642,38
IwCzubRup54,Chili Crisp Injected & Dry Aged Ribeye,2023-12-19,Short,34S,34,6213217,338363,656
ExQrrKffaK8,Deep Fried Prime Rib,2023-12-18,Short,34S,34,2305662,128578,410
_TLTdu2bvf8,I Cooked a Prime Rib in 10lbs of MSG (and ate it),2023-12-17,Long Form,15M2S,902,1169497,26605,839
Jg5yjQrY-t8,Not Your Average Chicken Bacon Ranch,2023-12-16,Short,19S,19,3165602,179370,568
Cq-qGAcChRM,Steak & Happy Potatoes,2023-12-16,Short,36S,36,3609255,244640,781
pYwoOxWndls,Car Cooking: Wagyu A5 Big Mac @itsQCP,2023-12-13,Short,40S,40,14012074,752310,931
PgW60Xw7f60,The Perfect Prime Rib,2023-12-11,Short,46S,46,947074,67120,549
mJMjKX8C01I,I Injected Ribeyes THEN Marinated Them for 7 Days,2023-12-09,Long Form,13M59S,839,441787,12547,345
cC2d8zjCZPA,The Pizzaball Sub,2023-12-07,Short,36S,36,662348,42689,321
GvWa-N_IWIE,I accidentally made pink short ribs…,2023-12-03,Short,42S,42,3094924,190106,541
JX0_STmuigQ,I Marinated Short Ribs for 10 Days...,2023-11-28,Short,47S,47,2658925,174577,453
cvNd_FNPnkc,50% off jerky!! (6 more hours),2023-11-28,Livestream,51M41S,3101,25179,746,64
8eCovKu12h4,What I ate in China,2023-11-26,Short,51S,51,4714568,324001,1180
wxeZxUVfZ9A,I Fermented Beef in KIMCHI for 10 Days (and ate it),2023-11-24,Long Form,15M55S,955,1106472,24291,551
MchzmS7qu7A,Wagyu A5 Steak Accordion,2023-11-24,Short,1M,60,5326450,334928,1004
xNMTeHu8R8w,Deep Fried Turkey,2023-11-19,Short,36S,36,8253965,518088,1185
