Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
RL42Yl4LS6c,Trying to Bench 405 lbs Underwater | OT 28,2021-07-26,Long Form,19M46S,1186,29116052,533582,40532
y2TPOTlPU9M,Demolition Derby Battle,2021-07-12,Long Form,13M10S,790,19325432,485037,10836
2EGuVKx_MXA,Cell Phone Stereotypes,2021-06-28,Long Form,12M43S,763,47547105,747375,26160
Tl1ycnEFk3I,World's Hottest Hot Sauce | OT 27,2021-06-14,Long Form,24M32S,1472,31729092,544208,22469
Df_hrHHcQ_g,Fastest Soapbox Car Wins,2021-05-31,Long Form,11M56S,716,30151659,642161,16567
I4AgeDIrHGY,South Africa Bucket List,2021-05-17,Long Form,31M39S,1899,37630737,809562,38584
_eIH4F-24M4,Pet Peeves (Official Music Video),2021-05-03,Long Form,3M30S,210,19247099,496418,31787
PAgQHcKMOIk,World's Weirdest Item | OT 26,2021-04-19,Long Form,26M18S,1578,31316636,560007,24638
Z8y05MbYm1Q,RC Helicopter Battle | Dude Perfect,2021-04-05,Long Form,10M11S,611,15806392,412446,8743
8Mc6zZxBTLA,OUR WIVES JOIN THE SHOW | OT 25,2021-03-22,Long Form,25M46S,1546,26905045,474823,36791
qUUloBe5vEo,Longest Dunk Wins,2021-03-08,Long Form,9M9S,549,86211606,1123860,21342
n1dEqq2hepw,Dude Wars | OT 24,2021-02-22,Long Form,25M56S,1556,34343455,560860,29744
cfZA6udrVUc,Toy Trick Shots | Dude Perfect,2021-02-08,Long Form,4M57S,297,26402457,628020,18407
EsVPUpDyGec,Game Night Stereotypes,2021-01-25,Long Form,9M41S,581,49711483,751129,27401
74ZSIJk2pcg,Flying RC Car,2021-01-11,Long Form,9M17S,557,35140869,647971,14252
1SIX0HTH-50,Worst Dude Perfect Videos of All Time | OT 23,2020-12-28,Long Form,30M23S,1823,43932361,608093,43065
LP02BulYw3g,Gingerbread House Scandal | OT 22,2020-12-21,Long Form,24M56S,1496,35694916,506472,22408
9X_nbT89X-c,Pocket Flame Thrower | OT 21,2020-12-14,Long Form,25M55S,1555,38296724,585213,24145
ETnepJ1zgKQ,It Finally Happened | OT 20,2020-12-07,Long Form,26M13S,1573,30764088,584578,35514
JaAm-0BBbmw,Dude Perfect Corn Maze | Nerf Battle,2020-11-23,Long Form,5M43S,343,17188017,418690,12208
xBe-36v3lQo,Go Kart Paintball Battle,2020-11-09,Long Form,14M19S,859,23423622,507461,16373
mfTnowfhW2c,Halloween Stereotypes,2020-10-26,Long Form,10M47S,647,60935193,875407,39205
4CqwkiaXEOQ,GIANT Pumpkin Carving Contest | OT 19,2020-10-19,Long Form,25M49S,1549,39483336,634278,21940
dycv5jdhx88,Giant Grouper Fishing Battle,2020-10-05,Long Form,10M47S,647,23325466,506528,17697
6NMvQU9xNbo,WORST PUNISHMENT YET | OT 18,2020-09-21,Long Form,28M49S,1729,52358349,1002241,42517
OFBsuEGhQkI,Concrete Shoes Football Battle,2020-09-07,Long Form,7M50S,470,24613426,507885,14029
AV3P55Xu_Ow,Airsoft Battle Royale 3,2020-08-31,Long Form,10M53S,653,24445206,660439,25675
n4fXmZTVdZg,Real Life Robot Dog | OT 17,2020-08-24,Long Form,28M1S,1681,46814627,771937,28272
MqePxS6iyvA,Swimming Pool Stereotypes,2020-08-17,Long Form,8M21S,501,79953939,1098769,36272
0ADQauuOJto,Impossible Ping Pong Trick Shots,2020-08-03,Long Form,6M59S,419,34395565,825498,20896
dudw5JiklKc,Card Throwing Trick Shots 2,2020-07-20,Long Form,5M19S,319,27756848,781986,25325
5-3ouosW9IA,Farthest Throw from Giant Tower Wins,2020-07-06,Long Form,6M47S,407,37909082,856643,20509
aCz-1tcdjN8,Unpredictable Trick Shots | Dude Perfect,2020-06-22,Long Form,4M51S,291,62161694,1220561,45823
luR70V5gdS0,All Sports Golf Battle 4,2020-06-10,Long Form,13M47S,827,45748532,795923,26502
BKKr55WPrrM,Worst Haircut Ever | OT 16,2020-05-25,Long Form,24M25S,1465,43610492,635319,33441
lbK24iwrYbY,Dude Perfect: Backstage Pass | Official Documentary,2020-05-11,Long Form,1H24M31S,5071,54316538,710049,42111
eZUKSxE2UZg,Quarantine Stereotypes,2020-04-27,Long Form,8M41S,521,75618513,1139197,58275
BYQAFbq2mxE,Eating Dog Food Like Cereal 🤢 | OT 15,2020-04-20,Long Form,21M17S,1277,26933825,481784,39300
YYBqfzDPOWU,Blindfolded Archery Battle,2020-04-06,Long Form,7M18S,438,22699494,417663,12872
aV0BK3QCk0g,Giant Foam Pit | Dude Perfect,2020-03-23,Long Form,7M58S,478,30392760,546783,19048
xG61CapseLU,Top 10 Candy List EVER | OT 14,2020-03-09,Long Form,26M10S,1570,54887842,616829,53538
v_BgzDHGav0,Airsoft Battle Royale 2,2020-02-24,Long Form,13M34S,814,59613044,1088361,34810
hfzSedylBog,Water Bottle Flip 3 | Dude Perfect,2020-02-10,Long Form,5M12S,312,50389596,996203,24735
4MMdJHYHoiA,Lightsaber Accident | OT 13,2020-01-27,Long Form,27M36S,1656,51939114,768235,46892
gqdwyXC4Jwk,Aircraft Carrier Bucket List,2020-01-13,Long Form,20M38S,1238,60622822,1186791,45146
ItMpKIxXwlw,Hockey Trick Shots,2019-12-30,Long Form,9M24S,564,18493852,440429,17272
GSTyIwVqO6Q,Best of Dude Perfect | 2019,2019-12-16,Long Form,6M8S,368,9200161,348704,8113
XYX-IZa3rNs,All Sports Bowling Battle,2019-12-02,Long Form,13M5S,785,34635685,511152,14021
Iw8qP0GdZ_0,Nerf Trick Shots,2019-11-18,Long Form,4M3S,243,28859399,688566,14255
3C0btIJjrW8,GIANT Waterslide Battle,2019-11-04,Long Form,7M49S,469,47316577,786233,15030
O5Sduwj9G98,We Broke The Budget | OT 12,2019-10-28,Long Form,23M28S,1408,69983962,1796799,159790
4xGFo_lYUrs,Unexpected Trick Shots,2019-10-21,Long Form,4M52S,292,52725197,1013253,26933
bIDKhZ_4jLQ,All Sports Trick Shots | Dude Perfect,2019-10-07,Long Form,6M48S,408,29344259,598249,23145
aDrVrz76z1A,Camping Stereotypes,2019-09-23,Long Form,7M59S,479,65612462,870244,34475
j7ZXF7jbXbY,Helicopter Battleship Battle | Dude Perfect,2019-09-09,Long Form,10M14S,614,20712293,401205,11279
j9I7jt4Y_-A,World's Weirdest Pillow | OT 11,2019-08-26,Long Form,20M46S,1246,49013290,579942,21617
Jvy7eXMxE9Y,Editor Edition 2 | Dude Perfect,2019-08-12,Long Form,8M6S,486,18066271,521711,13830
2lrBphwQOrI,Bass Fishing Battle | Dude Perfect,2019-07-29,Long Form,8M56S,536,50535336,688610,19497
XMilHdBYZzA,RC Airplane Battle | Dude Perfect,2019-07-15,Long Form,8M34S,514,45912382,831647,22715
8qwjvDROE4E,World's Best Gaming Room | OT 10,2019-07-01,Long Form,22M51S,1371,51200860,731434,29149
q9bX7EkMvrA,Metal Detector Battle 2 | Dude Perfect,2019-06-17,Long Form,10M58S,658,68693252,867967,28322
FjPvXMwTwQo,Plunger Trick Shots | Dude Perfect,2019-06-03,Long Form,5M13S,313,61895498,1001362,36274
FPg89qonG0E,Laying in a Box of Snakes | OT 9,2019-05-20,Long Form,23M35S,1415,44576634,569790,28365
2t3GnbhbVCc,Ping Pong Trick Shots 5 | Dude Perfect,2019-05-06,Long Form,6M41S,401,68113386,1348489,24508
dwV04XuiWq4,All Sports Baseball Battle | Dude Perfect,2019-04-22,Long Form,11M57S,717,63918775,796848,20897
_YTWwTo6xcY,Nerf Fortnite Blasters Battle | Dude Perfect,2019-04-08,Long Form,13M20S,800,50673223,750926,22763
